Published,Stage,Version,DOI.unique,version_stage
2018-06-29,Review,https://doi.org/10.1002/14651858.CD002922.pub4,10.1002/14651858.CD002922,V3
2012-12-12,Review,https://doi.org/10.1002/14651858.CD002922.pub3,10.1002/14651858.CD002922,V2
2004-01-26,Review,https://doi.org/10.1002/14651858.CD002922.pub2,10.1002/14651858.CD002922,V1
2000-08-30,Protocol,https://doi.org/10.1002/14651858.CD002922,10.1002/14651858.CD002922,Protocol
2018-06-28,Review,https://doi.org/10.1002/14651858.CD012494.pub2,10.1002/14651858.CD012494,V1
2017-01-11,Protocol,https://doi.org/10.1002/14651858.CD012494,10.1002/14651858.CD012494,Protocol
2018-06-28,Review,https://doi.org/10.1002/14651858.CD001031.pub4,10.1002/14651858.CD001031,V3
2016-11-14,Review,https://doi.org/10.1002/14651858.CD001031.pub3,10.1002/14651858.CD001031,V2
2006-01-25,Review,https://doi.org/10.1002/14651858.CD001031.pub2,10.1002/14651858.CD001031,V1
2002-10-21,Protocol,https://doi.org/10.1002/14651858.CD001031,10.1002/14651858.CD001031,Protocol
2018-06-28,Review,https://doi.org/10.1002/14651858.CD010965.pub2,10.1002/14651858.CD010965,V1
2014-02-25,Protocol,https://doi.org/10.1002/14651858.CD010965,10.1002/14651858.CD010965,Protocol
2018-06-26,Review,https://doi.org/10.1002/14651858.CD002733.pub3,10.1002/14651858.CD002733,V3
2006-01-25,Review,https://doi.org/10.1002/14651858.CD002733.pub2,10.1002/14651858.CD002733,V2
2000-07-24,Review,https://doi.org/10.1002/14651858.CD002733,10.1002/14651858.CD002733,V1
2018-06-26,Review,https://doi.org/10.1002/14651858.CD007990.pub3,10.1002/14651858.CD007990,V2
2011-04-13,Review,https://doi.org/10.1002/14651858.CD007990.pub2,10.1002/14651858.CD007990,V1
2009-07-08,Protocol,https://doi.org/10.1002/14651858.CD007990,10.1002/14651858.CD007990,Protocol
2018-06-25,Review,https://doi.org/10.1002/14651858.CD012097.pub2,10.1002/14651858.CD012097,V1
2016-03-08,Protocol,https://doi.org/10.1002/14651858.CD012097,10.1002/14651858.CD012097,Protocol
2018-06-25,Review,https://doi.org/10.1002/14651858.CD012141.pub2,10.1002/14651858.CD012141,V1
2016-04-24,Protocol,https://doi.org/10.1002/14651858.CD012141,10.1002/14651858.CD012141,Protocol
2018-06-25,Review,https://doi.org/10.1002/14651858.CD012404.pub2,10.1002/14651858.CD012404,V1
2016-10-20,Protocol,https://doi.org/10.1002/14651858.CD012404,10.1002/14651858.CD012404,Protocol
2018-06-25,Review,https://doi.org/10.1002/14651858.CD002741.pub2,10.1002/14651858.CD002741,V2
2001-04-23,Review,https://doi.org/10.1002/14651858.CD002741,10.1002/14651858.CD002741,V1
2018-06-25,Review,https://doi.org/10.1002/14651858.CD011616.pub2,10.1002/14651858.CD011616,V1
2015-04-07,Protocol,https://doi.org/10.1002/14651858.CD011616,10.1002/14651858.CD011616,Protocol
2018-06-22,Review,https://doi.org/10.1002/14651858.CD012597.pub2,10.1002/14651858.CD012597,V1
2017-03-22,Protocol,https://doi.org/10.1002/14651858.CD012597,10.1002/14651858.CD012597,Protocol
2018-06-21,Review,https://doi.org/10.1002/14651858.CD007105.pub4,10.1002/14651858.CD007105,V3
2018-04-25,Review,https://doi.org/10.1002/14651858.CD007105.pub3,10.1002/14651858.CD007105,V2
2012-10-17,Review,https://doi.org/10.1002/14651858.CD007105.pub2,10.1002/14651858.CD007105,V1
2008-04-23,Protocol,https://doi.org/10.1002/14651858.CD007105,10.1002/14651858.CD007105,Protocol
2018-06-21,Review,https://doi.org/10.1002/14651858.CD007522.pub2,10.1002/14651858.CD007522,V1
2009-01-21,Protocol,https://doi.org/10.1002/14651858.CD007522,10.1002/14651858.CD007522,Protocol
2018-06-20,Review,https://doi.org/10.1002/14651858.CD004359.pub2,10.1002/14651858.CD004359,V2
2003-01-20,Review,https://doi.org/10.1002/14651858.CD004359,10.1002/14651858.CD004359,V1
2018-06-19,Review,https://doi.org/10.1002/14651858.CD006650.pub5,10.1002/14651858.CD006650,V4
2014-07-08,Review,https://doi.org/10.1002/14651858.CD006650.pub4,10.1002/14651858.CD006650,V3
2011-06-15,Review,https://doi.org/10.1002/14651858.CD006650.pub3,10.1002/14651858.CD006650,V2
2008-04-23,Review,https://doi.org/10.1002/14651858.CD006650.pub2,10.1002/14651858.CD006650,V1
2007-07-18,Protocol,https://doi.org/10.1002/14651858.CD006650,10.1002/14651858.CD006650,Protocol
2018-06-19,Review,https://doi.org/10.1002/14651858.CD009421.pub4,10.1002/14651858.CD009421,V3
2015-11-10,Review,https://doi.org/10.1002/14651858.CD009421.pub3,10.1002/14651858.CD009421,V2
2013-12-09,Review,https://doi.org/10.1002/14651858.CD009421.pub2,10.1002/14651858.CD009421,V1
2011-11-09,Protocol,https://doi.org/10.1002/14651858.CD009421,10.1002/14651858.CD009421,Protocol
2018-06-18,Review,https://doi.org/10.1002/14651858.CD005594.pub3,10.1002/14651858.CD005594,V2
2007-04-18,Review,https://doi.org/10.1002/14651858.CD005594.pub2,10.1002/14651858.CD005594,V1
2006-01-25,Protocol,https://doi.org/10.1002/14651858.CD005594,10.1002/14651858.CD005594,Protocol
2018-06-18,Review,https://doi.org/10.1002/14651858.CD001190.pub3,10.1002/14651858.CD001190,V3
2006-01-25,Review,https://doi.org/10.1002/14651858.CD001190.pub2,10.1002/14651858.CD001190,V2
2003-07-21,Review,https://doi.org/10.1002/14651858.CD001190,10.1002/14651858.CD001190,V1
2018-06-15,Review,https://doi.org/10.1002/14651858.CD012583.pub2,10.1002/14651858.CD012583,V1
2017-03-06,Protocol,https://doi.org/10.1002/14651858.CD012583,10.1002/14651858.CD012583,Protocol
2018-06-14,Review,https://doi.org/10.1002/14651858.CD008981.pub3,10.1002/14651858.CD008981,V2
2011-09-07,Review,https://doi.org/10.1002/14651858.CD008981.pub2,10.1002/14651858.CD008981,V1
2011-02-16,Protocol,https://doi.org/10.1002/14651858.CD008981,10.1002/14651858.CD008981,Protocol
2018-06-13,Review,https://doi.org/10.1002/14651858.CD011664.pub3,10.1002/14651858.CD011664,V2
2016-05-13,Review,https://doi.org/10.1002/14651858.CD011664.pub2,10.1002/14651858.CD011664,V1
2015-04-20,Protocol,https://doi.org/10.1002/14651858.CD011664,10.1002/14651858.CD011664,Protocol
2018-06-12,Review,https://doi.org/10.1002/14651858.CD006352.pub3,10.1002/14651858.CD006352,V3
2013-07-17,Review,https://doi.org/10.1002/14651858.CD006352.pub2,10.1002/14651858.CD006352,V2
2007-01-24,Review,https://doi.org/10.1002/14651858.CD006352,10.1002/14651858.CD006352,V1
2018-06-11,Review,https://doi.org/10.1002/14651858.CD011842.pub2,10.1002/14651858.CD011842,V1
2015-09-02,Protocol,https://doi.org/10.1002/14651858.CD011842,10.1002/14651858.CD011842,Protocol
2018-06-11,Review,https://doi.org/10.1002/14651858.CD012514.pub2,10.1002/14651858.CD012514,V1
2017-01-31,Protocol,https://doi.org/10.1002/14651858.CD012514,10.1002/14651858.CD012514,Protocol
2018-06-08,Review,https://doi.org/10.1002/14651858.CD012276.pub2,10.1002/14651858.CD012276,V1
2016-07-06,Protocol,https://doi.org/10.1002/14651858.CD012276,10.1002/14651858.CD012276,Protocol
2018-06-08,Review,https://doi.org/10.1002/14651858.CD004188.pub3,10.1002/14651858.CD004188,V2
2006-04-19,Review,https://doi.org/10.1002/14651858.CD004188.pub2,10.1002/14651858.CD004188,V1
2003-04-22,Protocol,https://doi.org/10.1002/14651858.CD004188,10.1002/14651858.CD004188,Protocol
2018-06-07,Review,https://doi.org/10.1002/14651858.CD005456.pub3,10.1002/14651858.CD005456,V2
2007-04-18,Review,https://doi.org/10.1002/14651858.CD005456.pub2,10.1002/14651858.CD005456,V1
2005-07-20,Protocol,https://doi.org/10.1002/14651858.CD005456,10.1002/14651858.CD005456,Protocol
2018-06-05,Review,https://doi.org/10.1002/14651858.CD007396.pub3,10.1002/14651858.CD007396,V2
2010-09-08,Review,https://doi.org/10.1002/14651858.CD007396.pub2,10.1002/14651858.CD007396,V1
2008-10-08,Protocol,https://doi.org/10.1002/14651858.CD007396,10.1002/14651858.CD007396,Protocol
2018-06-05,Review,https://doi.org/10.1002/14651858.CD012713.pub2,10.1002/14651858.CD012713,V1
2017-07-10,Protocol,https://doi.org/10.1002/14651858.CD012713,10.1002/14651858.CD012713,Protocol
2018-06-04,Review,https://doi.org/10.1002/14651858.CD009642.pub3,10.1002/14651858.CD009642,V2
2015-07-16,Review,https://doi.org/10.1002/14651858.CD009642.pub2,10.1002/14651858.CD009642,V1
2012-02-15,Protocol,https://doi.org/10.1002/14651858.CD009642,10.1002/14651858.CD009642,Protocol
2018-06-04,Review,https://doi.org/10.1002/14651858.CD007867.pub2,10.1002/14651858.CD007867,V1
2009-07-08,Protocol,https://doi.org/10.1002/14651858.CD007867,10.1002/14651858.CD007867,Protocol
2018-06-04,Review,https://doi.org/10.1002/14651858.CD008687.pub2,10.1002/14651858.CD008687,V1
2010-09-08,Protocol,https://doi.org/10.1002/14651858.CD008687,10.1002/14651858.CD008687,Protocol
2018-06-03,Review,https://doi.org/10.1002/14651858.CD012733.pub2,10.1002/14651858.CD012733,V1
2017-07-26,Protocol,https://doi.org/10.1002/14651858.CD012733,10.1002/14651858.CD012733,Protocol
2018-06-02,Review,https://doi.org/10.1002/14651858.CD012629.pub2,10.1002/14651858.CD012629,V1
2017-04-05,Protocol,https://doi.org/10.1002/14651858.CD012629,10.1002/14651858.CD012629,Protocol
2018-06-01,Review,https://doi.org/10.1002/14651858.CD006468.pub6,10.1002/14651858.CD006468,V5
2014-10-15,Review,https://doi.org/10.1002/14651858.CD006468.pub5,10.1002/14651858.CD006468,V4
2011-04-13,Review,https://doi.org/10.1002/14651858.CD006468.pub4,10.1002/14651858.CD006468,V3
2011-02-16,Review,https://doi.org/10.1002/14651858.CD006468.pub3,10.1002/14651858.CD006468,V2
2007-07-18,Review,https://doi.org/10.1002/14651858.CD006468.pub2,10.1002/14651858.CD006468,V1
2007-04-18,Protocol,https://doi.org/10.1002/14651858.CD006468,10.1002/14651858.CD006468,Protocol
2018-05-31,Review,https://doi.org/10.1002/14651858.CD003220.pub3,10.1002/14651858.CD003220,V3
2014-08-06,Review,https://doi.org/10.1002/14651858.CD003220.pub2,10.1002/14651858.CD003220,V2
2003-01-20,Review,https://doi.org/10.1002/14651858.CD003220,10.1002/14651858.CD003220,V1
2018-05-31,Review,https://doi.org/10.1002/14651858.CD001261.pub4,10.1002/14651858.CD001261,V4
2014-01-02,Review,https://doi.org/10.1002/14651858.CD001261.pub3,10.1002/14651858.CD001261,V3
2007-07-18,Review,https://doi.org/10.1002/14651858.CD001261.pub2,10.1002/14651858.CD001261,V2
1998-10-26,Review,https://doi.org/10.1002/14651858.CD001261,10.1002/14651858.CD001261,V1
2018-05-31,Review,https://doi.org/10.1002/14651858.CD000146.pub5,10.1002/14651858.CD000146,V5
2012-11-14,Review,https://doi.org/10.1002/14651858.CD000146.pub4,10.1002/14651858.CD000146,V4
2008-01-23,Review,https://doi.org/10.1002/14651858.CD000146.pub3,10.1002/14651858.CD000146,V3
2004-07-19,Review,https://doi.org/10.1002/14651858.CD000146.pub2,10.1002/14651858.CD000146,V2
2002-10-21,Review,https://doi.org/10.1002/14651858.CD000146,10.1002/14651858.CD000146,V1
2018-05-31,Review,https://doi.org/10.1002/14651858.CD011680.pub2,10.1002/14651858.CD011680,V1
2015-04-29,Protocol,https://doi.org/10.1002/14651858.CD011680,10.1002/14651858.CD011680,Protocol
2018-05-30,Review,https://doi.org/10.1002/14651858.CD005010.pub3,10.1002/14651858.CD005010,V2
2007-07-18,Review,https://doi.org/10.1002/14651858.CD005010.pub2,10.1002/14651858.CD005010,V1
2004-10-18,Protocol,https://doi.org/10.1002/14651858.CD005010,10.1002/14651858.CD005010,Protocol
2018-05-30,Review,https://doi.org/10.1002/14651858.CD011140.pub2,10.1002/14651858.CD011140,V1
2014-06-11,Protocol,https://doi.org/10.1002/14651858.CD011140,10.1002/14651858.CD011140,Protocol
2018-05-30,Review,https://doi.org/10.1002/14651858.CD006278.pub3,10.1002/14651858.CD006278,V2
2008-07-16,Review,https://doi.org/10.1002/14651858.CD006278.pub2,10.1002/14651858.CD006278,V1
2006-10-18,Protocol,https://doi.org/10.1002/14651858.CD006278,10.1002/14651858.CD006278,Protocol
2018-05-30,Review,https://doi.org/10.1002/14651858.CD005188.pub4,10.1002/14651858.CD005188,V3
2014-07-07,Review,https://doi.org/10.1002/14651858.CD005188.pub3,10.1002/14651858.CD005188,V2
2010-09-08,Review,https://doi.org/10.1002/14651858.CD005188.pub2,10.1002/14651858.CD005188,V1
2005-04-20,Protocol,https://doi.org/10.1002/14651858.CD005188,10.1002/14651858.CD005188,Protocol
2018-05-30,Review,https://doi.org/10.1002/14651858.CD012506.pub2,10.1002/14651858.CD012506,V1
2017-01-26,Protocol,https://doi.org/10.1002/14651858.CD012506,10.1002/14651858.CD012506,Protocol
2018-05-29,Review,https://doi.org/10.1002/14651858.CD010821.pub2,10.1002/14651858.CD010821,V1
2013-11-27,Protocol,https://doi.org/10.1002/14651858.CD010821,10.1002/14651858.CD010821,Protocol
2018-05-26,Review,https://doi.org/10.1002/14651858.CD011943.pub2,10.1002/14651858.CD011943,V1
2015-11-11,Protocol,https://doi.org/10.1002/14651858.CD011943,10.1002/14651858.CD011943,Protocol
2018-05-25,Review,https://doi.org/10.1002/14651858.CD011620.pub2,10.1002/14651858.CD011620,V1
2015-04-01,Protocol,https://doi.org/10.1002/14651858.CD011620,10.1002/14651858.CD011620,Protocol
2018-05-23,Review,https://doi.org/10.1002/14651858.CD006698.pub3,10.1002/14651858.CD006698,V3
2009-07-08,Review,https://doi.org/10.1002/14651858.CD006698.pub2,10.1002/14651858.CD006698,V2
2007-07-18,Review,https://doi.org/10.1002/14651858.CD006698,10.1002/14651858.CD006698,V1
2018-05-23,Review,https://doi.org/10.1002/14651858.CD007158.pub3,10.1002/14651858.CD007158,V2
2009-01-21,Review,https://doi.org/10.1002/14651858.CD007158.pub2,10.1002/14651858.CD007158,V1
2008-04-23,Protocol,https://doi.org/10.1002/14651858.CD007158,10.1002/14651858.CD007158,Protocol
2018-05-23,Review,https://doi.org/10.1002/14651858.CD006963.pub3,10.1002/14651858.CD006963,V2
2012-05-16,Review,https://doi.org/10.1002/14651858.CD006963.pub2,10.1002/14651858.CD006963,V1
2008-01-23,Protocol,https://doi.org/10.1002/14651858.CD006963,10.1002/14651858.CD006963,Protocol
2018-05-22,Review,https://doi.org/10.1002/14651858.CD011977.pub2,10.1002/14651858.CD011977,V1
2015-11-27,Protocol,https://doi.org/10.1002/14651858.CD011977,10.1002/14651858.CD011977,Protocol
2018-05-22,Review,https://doi.org/10.1002/14651858.CD001019.pub3,10.1002/14651858.CD001019,V3
2007-07-18,Review,https://doi.org/10.1002/14651858.CD001019.pub2,10.1002/14651858.CD001019,V2
1997-10-20,Review,https://doi.org/10.1002/14651858.CD001019,10.1002/14651858.CD001019,V1
2018-05-21,Review,https://doi.org/10.1002/14651858.CD000331.pub4,10.1002/14651858.CD000331,V4
2011-12-07,Review,https://doi.org/10.1002/14651858.CD000331.pub3,10.1002/14651858.CD000331,V3
2005-10-19,Review,https://doi.org/10.1002/14651858.CD000331.pub2,10.1002/14651858.CD000331,V2
1999-07-26,Review,https://doi.org/10.1002/14651858.CD000331,10.1002/14651858.CD000331,V1
2018-05-18,Review,https://doi.org/10.1002/14651858.CD011768.pub2,10.1002/14651858.CD011768,V1
2015-06-23,Protocol,https://doi.org/10.1002/14651858.CD011768,10.1002/14651858.CD011768,Protocol
2018-05-16,Review,https://doi.org/10.1002/14651858.CD000996.pub3,10.1002/14651858.CD000996,V3
2009-01-21,Review,https://doi.org/10.1002/14651858.CD000996.pub2,10.1002/14651858.CD000996,V2
2000-04-24,Review,https://doi.org/10.1002/14651858.CD000996,10.1002/14651858.CD000996,V1
2018-05-16,Review,https://doi.org/10.1002/14651858.CD000111.pub4,10.1002/14651858.CD000111,V3
2009-04-15,Review,https://doi.org/10.1002/14651858.CD000111.pub3,10.1002/14651858.CD000111,V2
2002-04-22,Review,https://doi.org/10.1002/14651858.CD000111.pub2,10.1002/14651858.CD000111,V1
1997-06-02,Protocol,https://doi.org/10.1002/14651858.CD000111,10.1002/14651858.CD000111,Protocol
2018-05-15,Review,https://doi.org/10.1002/14651858.CD004829.pub4,10.1002/14651858.CD004829,V3
2013-01-31,Review,https://doi.org/10.1002/14651858.CD004829.pub3,10.1002/14651858.CD004829,V2
2005-07-20,Review,https://doi.org/10.1002/14651858.CD004829.pub2,10.1002/14651858.CD004829,V1
2004-07-19,Protocol,https://doi.org/10.1002/14651858.CD004829,10.1002/14651858.CD004829,Protocol
2018-05-15,Review,https://doi.org/10.1002/14651858.CD011283.pub2,10.1002/14651858.CD011283,V1
2014-08-30,Protocol,https://doi.org/10.1002/14651858.CD011283,10.1002/14651858.CD011283,Protocol
2018-05-15,Review,https://doi.org/10.1002/14651858.CD012430.pub2,10.1002/14651858.CD012430,V1
2016-11-16,Protocol,https://doi.org/10.1002/14651858.CD012430,10.1002/14651858.CD012430,Protocol
2018-05-15,Review,https://doi.org/10.1002/14651858.CD002099.pub3,10.1002/14651858.CD002099,V3
2009-01-20,Review,https://doi.org/10.1002/14651858.CD002099.pub2,10.1002/14651858.CD002099,V2
2003-07-21,Review,https://doi.org/10.1002/14651858.CD002099,10.1002/14651858.CD002099,V1
2018-05-15,Review,https://doi.org/10.1002/14651858.CD010558.pub2,10.1002/14651858.CD010558,V1
2013-06-04,Protocol,https://doi.org/10.1002/14651858.CD010558,10.1002/14651858.CD010558,Protocol
2018-05-15,Review,https://doi.org/10.1002/14651858.CD012410.pub2,10.1002/14651858.CD012410,V1
2016-10-24,Protocol,https://doi.org/10.1002/14651858.CD012410,10.1002/14651858.CD012410,Protocol
2018-05-15,Review,https://doi.org/10.1002/14651858.CD008830.pub3,10.1002/14651858.CD008830,V1
2016-07-26,Protocol,https://doi.org/10.1002/14651858.CD008830.pub2,10.1002/14651858.CD008830,Protocol
2010-11-10,Protocol,https://doi.org/10.1002/14651858.CD008830,10.1002/14651858.CD008830,Protocol
2018-05-14,Review,https://doi.org/10.1002/14651858.CD008735.pub3,10.1002/14651858.CD008735,V1
2016-08-11,Protocol,https://doi.org/10.1002/14651858.CD008735.pub2,10.1002/14651858.CD008735,Protocol
2010-10-06,Protocol,https://doi.org/10.1002/14651858.CD008735,10.1002/14651858.CD008735,Protocol
2018-05-14,Review,https://doi.org/10.1002/14651858.CD012342.pub2,10.1002/14651858.CD012342,V1
2016-09-01,Protocol,https://doi.org/10.1002/14651858.CD012342,10.1002/14651858.CD012342,Protocol
2018-05-14,Review,https://doi.org/10.1002/14651858.CD010753.pub2,10.1002/14651858.CD010753,V1
2013-10-11,Protocol,https://doi.org/10.1002/14651858.CD010753,10.1002/14651858.CD010753,Protocol
2018-05-12,Review,https://doi.org/10.1002/14651858.CD012551.pub3,10.1002/14651858.CD012551,V2
2018-01-26,Review,https://doi.org/10.1002/14651858.CD012551.pub2,10.1002/14651858.CD012551,V1
2017-02-10,Protocol,https://doi.org/10.1002/14651858.CD012551,10.1002/14651858.CD012551,Protocol
2018-05-12,Review,https://doi.org/10.1002/14651858.CD012540.pub2,10.1002/14651858.CD012540,V1
2017-02-02,Protocol,https://doi.org/10.1002/14651858.CD012540,10.1002/14651858.CD012540,Protocol
2018-05-11,Review,https://doi.org/10.1002/14651858.CD011341.pub2,10.1002/14651858.CD011341,V1
2014-10-12,Protocol,https://doi.org/10.1002/14651858.CD011341,10.1002/14651858.CD011341,Protocol
2018-05-11,Review,https://doi.org/10.1002/14651858.CD011884.pub2,10.1002/14651858.CD011884,V1
2015-10-21,Protocol,https://doi.org/10.1002/14651858.CD011884,10.1002/14651858.CD011884,Protocol
2018-05-11,Review,https://doi.org/10.1002/14651858.CD011883.pub2,10.1002/14651858.CD011883,V1
2015-10-21,Protocol,https://doi.org/10.1002/14651858.CD011883,10.1002/14651858.CD011883,Protocol
2018-05-10,Review,https://doi.org/10.1002/14651858.CD012069.pub2,10.1002/14651858.CD012069,V1
2016-02-05,Protocol,https://doi.org/10.1002/14651858.CD012069,10.1002/14651858.CD012069,Protocol
2018-05-10,Review,https://doi.org/10.1002/14651858.CD012455.pub2,10.1002/14651858.CD012455,V1
2016-11-28,Protocol,https://doi.org/10.1002/14651858.CD012455,10.1002/14651858.CD012455,Protocol
2018-05-09,Review,https://doi.org/10.1002/14651858.CD012017.pub2,10.1002/14651858.CD012017,V1
2015-12-31,Protocol,https://doi.org/10.1002/14651858.CD012017,10.1002/14651858.CD012017,Protocol
2018-05-09,Review,https://doi.org/10.1002/14651858.CD009069.pub3,10.1002/14651858.CD009069,V1
2013-12-30,Protocol,https://doi.org/10.1002/14651858.CD009069.pub2,10.1002/14651858.CD009069,Protocol
2011-04-13,Protocol,https://doi.org/10.1002/14651858.CD009069,10.1002/14651858.CD009069,Protocol
2018-05-09,Review,https://doi.org/10.1002/14651858.CD009260.pub3,10.1002/14651858.CD009260,V2
2012-10-17,Review,https://doi.org/10.1002/14651858.CD009260.pub2,10.1002/14651858.CD009260,V1
